segment,mean,median,max,sunlight_contamination
2023-12-11-4,9.57,9.71,31.87,0
2023-12-11-5,9.04,9.22,31.76,0
2023-12-11-6,9.00,9.17,32.61,0
2023-12-11-7,9.07,9.33,28.26,0
2023-12-11-8,8.69,9.11,32.12,0
2023-12-11-9,8.28,8.76,25.58,0
2023-12-11-10,7.95,8.46,11.09,0
2023-12-11-11,7.76,8.26,11.50,0
2023-12-11-12,7.68,8.17,21.44,0
2023-12-11-13,8.04,8.29,32.17,0
2023-12-11-14,7.96,8.28,25.61,0
2023-12-11-15,8.45,8.86,26.96,0
2023-12-11-16,10.25,10.18,32.51,0
2023-12-11-17,21.25,13.81,113.94,0
2023-12-11-18,24.47,0.00,164.33,0
2023-12-11-19,0.00,0.00,0.00,0
2023-12-11-20,0.00,0.00,0.00,0
2023-12-11-21,0.00,0.00,0.00,0
2023-12-11-22,0.00,0.00,0.00,0
2023-12-11-23,0.00,0.00,0.00,0
2023-12-12-0,0.00,0.00,0.00,0
2023-12-12-1,34.50,29.32,160.16,0
2023-12-12-2,9.12,9.33,19.06,0
2023-12-12-3,7.94,8.41,18.34,0
2023-12-12-4,7.54,8.04,11.02,0
2023-12-12-5,7.31,7.77,10.49,0
2023-12-12-6,7.63,8.09,11.19,0
2023-12-12-7,3.52,0.00,11.85,0
2023-12-12-8,0.00,0.00,0.00,0
2023-12-12-9,0.00,0.00,0.00,0
2023-12-12-10,0.00,0.00,0.00,0
2023-12-12-11,0.00,0.00,0.00,0
2023-12-12-12,0.00,0.00,0.00,0
2023-12-12-13,0.00,0.00,0.00,0
2023-12-12-14,0.00,0.00,0.00,0
2023-12-12-15,0.00,0.00,0.00,0
2023-12-12-16,0.00,0.00,0.00,0
2023-12-12-17,0.00,0.00,0.00,0
2023-12-12-18,0.00,0.00,0.00,0
2023-12-12-19,0.00,0.00,0.00,0
2023-12-12-20,0.00,0.00,0.00,0
2023-12-12-21,0.00,0.00,0.00,0
2023-12-12-22,0.00,0.00,0.00,0
2023-12-12-23,0.00,0.00,0.00,0
2023-12-14-0,0.00,0.00,0.00,0
2023-12-14-1,36.66,32.63,159.97,0
2023-12-14-2,16.55,17.32,27.31,0
2023-12-14-3,20.90,20.97,64.48,0
2023-12-14-4,22.72,23.35,49.31,0
2023-12-14-5,21.77,22.83,35.37,0
2023-12-14-6,25.02,26.23,44.47,0
2023-12-14-7,27.55,26.07,86.45,0
2023-12-14-8,21.23,21.46,37.71,0
2023-12-14-9,22.93,20.55,53.23,0
2023-12-14-10,34.25,27.23,158.24,0
2023-12-14-11,62.47,65.82,187.27,0
2023-12-14-12,22.92,23.90,44.49,0
2023-12-14-13,16.96,17.98,23.85,0
2023-12-14-14,17.16,17.94,29.73,0
2023-12-14-15,23.86,23.76,45.62,0
2023-12-14-16,33.65,35.42,57.47,0
2023-12-14-17,41.82,36.60,162.49,0
2023-12-14-18,30.51,0.00,161.85,0
2023-12-14-19,0.00,0.00,0.00,0
2023-12-14-20,0.00,0.00,0.00,0
2023-12-14-21,0.00,0.00,0.00,0
2023-12-14-22,0.00,0.00,0.00,0
2023-12-14-23,0.00,0.00,0.00,0
